folder_name,param_alpha,param_cg_steps,param_density,param_embedding_dim,param_k,param_l1_ratio,param_learning_rate,param_max_iter,param_name,param_positive_constraint,param_reg_lambda,param_save_model,param_target_k,param_tol,param_visualize,Coverage@10,Coverage@20,Coverage@5,Coverage@50,Entropy@10,Entropy@20,Entropy@5,Entropy@50,GiniIndex,GiniIndex@10,GiniIndex@20,GiniIndex@5,GiniIndex@50,GiniIndex_emb,GiniIndex_emb@10,GiniIndex_emb@20,GiniIndex_emb@5,GiniIndex_emb@50,HeadHitRate@10,HeadHitRate@20,HeadHitRate@5,HeadHitRate@50,HeadNDCG@10,HeadNDCG@20,HeadNDCG@5,HeadNDCG@50,HitRate@10,HitRate@20,HitRate@5,HitRate@50,ILD@10,ILD@20,ILD@5,ILD@50,LongTailCoverage@10,LongTailCoverage@20,LongTailCoverage@5,LongTailCoverage@50,LongTailHitRate@10,LongTailHitRate@20,LongTailHitRate@5,LongTailHitRate@50,LongTailNDCG@10,LongTailNDCG@20,LongTailNDCG@5,LongTailNDCG@50,NDCG@10,NDCG@20,NDCG@5,NDCG@50,Novelty@10,Novelty@20,Novelty@5,Novelty@50,PopRatio@10,PopRatio@20,PopRatio@5,PopRatio@50
svd_ae__BEST_svd_ae_SVDAE_Params_Search,,,,,604,,,,svd_ae,,110.61930594228627,True,,,True,0.4406659582004959,0.6060928090683669,0.31668437832093516,0.8437832093517534,8.877091490504965,9.311955003061453,8.467205938549577,9.870625625941155,0.7497620121506331,0.871166512987816,0.8281295178295096,0.9012115762381437,0.7497620121506331,,0.0,0.0,0.0,0.0,0.6825484764542936,0.8033240997229917,0.5506925207756233,0.9085872576177285,0.2577231855781974,0.3022673531334453,0.2129956638261636,0.35183206325062644,0.6788596019365251,0.8036578805809576,0.5476062399139322,0.9139322216245294,0.0,0.0,0.0,0.0,0.23227247347850363,0.42099385817978785,0.12283640424343942,0.7537688442211056,0.05752212389380531,0.10973451327433628,0.035398230088495575,0.21327433628318584,0.020926450918370608,0.03126095542803845,0.013993883446008978,0.050431021742197185,0.22687326453346465,0.26829877107142697,0.1860662599768875,0.3176927706999721,9.499449974810863,9.747741304648109,9.31013617538057,10.120635947315881,7.2732483910884635,6.507696282994779,8.043586960876185,5.571030491129229
ials__BEST_ials_iALS_Lambda_Search,39.524334898304005,3,,128,,,,15,ials,,80.34792254418613,True,,,True,0.4165781083953241,0.5628763726532058,0.29932695713779667,0.777541622387531,8.812175637581898,9.21542435641839,8.425325118020192,9.763129850698682,0.7644315835667098,0.8741039989466377,0.8359716362005253,0.9020692814365666,0.7644315835667098,0.19653701237944324,0.14043688470136304,0.1489635548111425,0.13396550267239957,0.16065862677347253,0.6958448753462604,0.8182825484764543,0.5590027700831025,0.9202216066481994,0.2651836185069094,0.31020118579704037,0.21818843049747577,0.3645133943858621,0.6869284561592254,0.8165680473372781,0.5476062399139322,0.9268423883808499,0.7243024939936679,0.7015000151940223,0.8341535638743283,0.7302372538960064,0.17420435510887772,0.34226689000558347,0.07370184254606366,0.6515912897822446,0.04601769911504425,0.09911504424778761,0.017699115044247787,0.2168141592920354,0.01438514279906132,0.025461473236347256,0.007245561330599139,0.04714202055847516,0.23049853956003835,0.27342937551231705,0.18780437047684914,0.32741763037818616,9.375853935956846,9.626052879462025,9.16927011237701,10.014631408281499,7.541060767610216,6.649637719011319,8.330983650881429,5.516091283830819
sansa__BEST_sansa_SANSA_Lambda_Search,,,0.03411807070746199,,,,,,sansa,,121.17458920668476,True,0,,True,0.4293304994686504,0.5961742826780021,0.30782855118668084,0.842720510095643,8.878861457716859,9.336516867514167,8.465462693494242,9.952327084828386,0.7356169953374236,0.8715211271738698,0.8256826037256022,0.9017556355739957,0.7356169953374236,,0.0,0.0,0.0,0.0,0.6736842105263158,0.7905817174515235,0.5373961218836565,0.9019390581717451,0.2533089515309352,0.2955140735178023,0.20884981960331775,0.3454180816582474,0.6691769768692846,0.7928994082840237,0.5330823023130715,0.907477138246369,0.0,0.0,0.0,0.0,0.2116136236739252,0.40703517587939697,0.10720268006700168,0.7526521496370743,0.05486725663716814,0.10442477876106195,0.03008849557522124,0.22300884955752212,0.018723524515166103,0.02874329557262236,0.011588855542647495,0.05066800856273861,0.2222768630135384,0.26223321940089694,0.18191971028463128,0.31223764454524766,9.519356664801126,9.785986085163973,9.31991014273186,10.212442451411933,7.34450485052659,6.515387218169858,8.058581451407564,5.5158649757798255
slim__BEST_slim_SLIM_ElasticNet_Search,0.013862741310991975,,,,,0.0002706588543670563,0.1,500,slim,True,,True,,1e-4,True,0.3567127169677648,0.5217853347502657,0.2451292950761601,0.7860432164364152,8.152519581704519,8.69382278469697,7.597770138317523,9.404649057511248,0.8106080594791459,0.9165379213282426,0.8812923581500381,0.9418824887475259,0.8106080594791459,,0.0,0.0,0.0,0.0,0.6637119113573408,0.7878116343490305,0.5329639889196676,0.8969529085872576,0.24034101645880307,0.2814935947963027,0.19573565825561215,0.33496189517310093,0.6557288864981172,0.7864443249058634,0.5250134480903712,0.9020979020979021,0.0,0.0,0.0,0.0,0.15522054718034617,0.32886655499720824,0.07314349525404802,0.6672250139586823,0.03982300884955752,0.08230088495575222,0.021238938053097345,0.18495575221238938,0.013170423122075479,0.021583016800944772,0.00807152714393278,0.039970438868670646,0.2094692008447607,0.24757669876528426,0.16957803005013633,0.3001512319055659,8.977505714435047,9.270209980007582,8.719781327170626,9.718602865446863,8.369022053995353,7.262914423470401,9.601894874364039,5.991351427748757
rlae__BEST_rlae_RLAE_Params_Search,0.003936576695284378,,,,,,,,rlae,,92.3356278191101,True,,,True,0.4353524619199433,0.6029047113000354,0.31314204746723345,0.8405951115834219,8.823170036825996,9.302640659278705,8.314840845615386,9.885136423933279,0.7466410490787176,0.8714665916660521,0.8265295809397829,0.9049423994899348,0.7466410490787176,,0.0,0.0,0.0,0.0,0.679224376731302,0.792797783933518,0.5462603878116343,0.9041551246537396,0.2541655545342191,0.296923683335574,0.20987642931946945,0.34666989001776966,0.6740182894029048,0.7945131791285638,0.5406132329209252,0.9112426035502958,0.0,0.0,0.0,0.0,0.21496370742601897,0.40982691233947516,0.10496929089893914,0.7487437185929648,0.05486725663716814,0.1088495575221239,0.030973451327433628,0.21327433628318584,0.019303763560575976,0.03019382991499085,0.013052948648777688,0.04949012945363728,0.22318247796027116,0.2640145915131746,0.1832205877928398,0.31316569206048644,9.43467610615057,9.715054639098767,9.17998781010071,10.119427649232732,7.528967019270072,6.621764549713695,8.602913346518058,5.585690005747241
light_lira__BEST_light_lira_LightLiRA_Lambda_K_Search,,,,,1052,,,,light_lira,,578.8276686525676,True,,,True,0.5338292596528516,0.7056323060573858,0.3885936946510804,0.914275593340418,8.954793859157705,9.444075442283067,8.47008607309893,10.024416547894047,0.7134276595635216,0.8516043481301391,0.8006017579793432,0.8881799145839038,0.7134276595635216,0.18782359377498967,0.09366968312170519,0.0998370818528183,0.0895918009646613,0.11060446417570576,0.6742382271468144,0.7900277008310249,0.5479224376731302,0.9030470914127424,0.2548174605077259,0.29819068521388015,0.2105048399797616,0.3497137921970684,0.6923076923076923,0.8095750403442711,0.5589026358257128,0.9182356105433028,1.096121395769268,1.0419633701451687,1.2302758410260395,1.0146486951882894,0.39865996649916247,0.5912897822445561,0.26242322724734785,0.8710217755443886,0.1079646017699115,0.1584070796460177,0.06725663716814159,0.27699115044247785,0.04190223910271774,0.05398985146760166,0.03036859789381775,0.07681667461085197,0.233992738467601,0.275576106148257,0.1919872955439961,0.3270700754816384,9.676882715783737,9.93016186344247,9.465636456847044,10.295421776787975,7.454420253482686,6.657923129195164,8.620084708423883,5.545118001418437
pure-svd__BEST_pure_svd_PureSVD_Rank_Search,,,,16,,,,,pure-svd,,,True,,,True,0.09847679773290825,0.13531703861140632,0.07013815090329437,0.22777187389302161,7.238450440517011,7.8140442774993595,6.717800230840412,8.564503577413097,0.898510487033335,0.95996262926697,0.9402197274101141,0.9719482076549026,0.898510487033335,,0.0,0.0,0.0,0.0,0.5822714681440443,0.7069252077562327,0.45096952908587257,0.8382271468144045,0.1960661650740331,0.23665428812323958,0.15678054304230235,0.2857266114600118,0.565357719203873,0.6863905325443787,0.4378698224852071,0.8138784292630447,0.0,0.0,0.0,0.0,0.0,0.0011166945840312675,0.0,0.0072585147962032385,0.0,0.0,0.0,0.0017699115044247787,0.0,0.0,0.0,0.00018884453290533265,0.17173537395878757,0.20601138391631185,0.13807322403009972,0.24817818171097655,8.631208475071183,8.921596938312192,8.396011684486634,9.368887976364542,9.798171053578145,8.431453421004827,11.225440129008556,6.913081908999448
ease__BEST_ease_EASE_Lambda_Search,,,,,,,,,ease,,41.53071728058489,True,,,True,0.3577754162238753,0.5309953949698902,0.24194119730782856,0.806234502302515,8.26045102640431,8.815660024813345,7.69192602580444,9.545732120090886,0.7952521638420437,0.9120999657581036,0.8736829779664734,0.9395669972143446,0.7952521638420437,,0.0,0.0,0.0,0.0,0.660387811634349,0.7806094182825485,0.5285318559556786,0.8908587257617728,0.23972574580855488,0.2791339635629865,0.19759033487370456,0.32897655282489763,0.6535771920387305,0.7778375470683163,0.5201721355567509,0.893491124260355,0.0,0.0,0.0,0.0,0.14461194863204913,0.32551647124511446,0.06476828587381352,0.695142378559464,0.03716814159292035,0.07787610619469026,0.018584070796460177,0.18141592920353983,0.011698053155720091,0.019857167044862473,0.006665723795213213,0.03818423251041686,0.20815428836060468,0.2448269524609111,0.16989687919917765,0.29417022514836744,9.030367200561553,9.341467949140918,8.749915029577574,9.824990727895788,8.090376616886587,7.112182642104772,9.290171645667842,5.870291493495375
infinity_ae__BEST_infinity_ae_InfinityAE_Lambda_Search,,,,,,,,,infinity_ae,,6.811764005382365,True,,,True,0.0669500531349628,0.12504427913567126,0.04711300035423308,0.2642578816861495,5.754615673171895,6.452935671687677,5.110839805651004,7.428928037917835,0.9544522563732897,0.9858020178137893,0.9769375206389839,0.990881060953815,0.9544522563732897,,0.0,0.0,0.0,0.0,0.4781163434903047,0.618836565096953,0.3490304709141274,0.8011080332409972,0.1412574699730809,0.1736670161473405,0.11284355167224491,0.22414016115920407,0.46530392684238836,0.6030123722431415,0.33942980096826253,0.7826788596019365,0.0,0.0,0.0,0.0,0.006700167504187605,0.024567280848687884,0.0027917364600781687,0.10664433277498604,0.002654867256637168,0.006194690265486726,0.0017699115044247787,0.018584070796460177,0.0006501546384317092,0.0012801655592484943,0.00039434505761941905,0.003229276751589117,0.12455674836651406,0.1527532925360487,0.10010225471398207,0.1959502755741319,7.905250714387883,8.177259267087202,7.702099813801442,8.651389973981848,12.714804541162948,10.807736180576432,14.367182224632735,8.412470812772208
lira__BEST_lira_LiRA_Lambda_Search,,,,,,,,,lira,,576.4087170115304,True,,,True,0.5688983351044987,0.7357421183138505,0.412327311370882,0.9334041799504074,9.093589044225194,9.572692853871594,8.603226738053266,10.144048446720305,0.6871858286948617,0.8353703736520707,0.7810818571874731,0.8764116779158061,0.6871858286948617,0.10511390259986131,0.088189104096052,0.09146029521105126,0.08479085239393594,0.09652544458578767,0.6648199445983379,0.7811634349030471,0.5401662049861495,0.8986149584487535,0.24848254228442962,0.29183134898628843,0.20561509235370998,0.3439310539500525,0.6890801506186122,0.8084991931145777,0.5572888649811727,0.9187735341581496,0.8819643435072937,0.871250580994271,0.9774067581597677,0.90111856097621,0.44779452819653826,0.6398659966499163,0.29592406476828587,0.9000558347292016,0.12123893805309735,0.1831858407079646,0.07699115044247788,0.3008849557522124,0.049891842007687454,0.0641429034902079,0.0374125431840197,0.08689294305406534,0.23218597250542722,0.2744407945616304,0.19079411723729123,0.32593270483338954,9.80609419214889,10.055216685987933,9.597811709091175,10.410860181472332,7.368709334002001,6.5149231893814035,8.46424534162079,5.46159782321693
